student_id,tenth_percentage,inter_percentage,cgpa,coding_score,dsa_score,projects_count,internships,aptitude_score,communication_skill,mock_interview_score,certifications,placement_status
2827,86.34,95.6,8.67,62,94,1,1,42,45,76,3,1
2828,59.1,69.45,5.11,72,56,1,2,37,49,88,4,0
2829,73.43,79.11,6.8,22,97,1,1,33,46,62,3,0
2830,56.25,59.09,5.53,60,48,3,1,69,99,26,0,0
2831,75.68,63.62,6.69,27,56,3,3,80,23,63,4,0
2832,83.48,72.78,5.83,94,40,1,0,55,70,63,4,0
2833,60.1,63.87,6.79,82,31,0,1,34,89,87,1,0
2834,67.42,92.69,7,84,67,0,2,24,98,96,3,1
2835,72.11,61.81,6.44,98,66,0,0,72,29,63,2,0
2836,94.54,74.59,8.15,23,34,0,1,67,55,98,2,0
2837,97.71,81.05,9.41,87,86,5,0,98,65,59,1,1
2838,56.93,84.75,6.92,29,32,5,0,30,25,96,1,0
2839,87.72,71.47,5.92,94,78,2,0,21,89,62,1,1
2840,70.98,92.37,6.3,69,92,1,0,43,98,81,0,1
2841,71.88,79.44,9.1,42,32,1,0,87,97,62,0,0
2842,87.43,73.9,7.74,80,99,2,1,98,22,38,0,1
2843,94.49,57.89,7.18,66,97,0,0,31,69,68,0,0
2844,95.89,74.98,5.72,22,91,4,0,78,61,84,1,0
2845,79.82,90.29,7.16,36,38,4,2,86,97,96,1,1
2846,70.36,81.43,6.34,41,76,2,2,51,73,44,0,0
2847,88.86,90.78,9.53,35,51,4,0,55,58,60,0,0
2848,65.79,76.24,9.24,99,40,3,1,40,74,42,4,1
2849,79.26,60.09,5.4,22,33,1,2,89,30,77,3,0
2850,70.42,55.59,7.48,71,99,4,2,85,93,62,4,1
2851,83.24,68.04,6.08,52,43,5,0,28,98,59,3,0
2852,65.34,85.01,6.97,61,68,5,1,95,49,49,0,1
2853,63.24,88.98,9.21,21,51,3,3,63,75,53,0,0
2854,94.48,67.72,7.53,58,94,1,1,78,48,29,0,0
2855,59.38,76.31,6.6,65,30,3,2,43,36,79,4,0
2856,76.76,73.11,6,67,79,1,2,82,52,20,1,0
2857,64.5,72.65,8.84,46,87,1,2,97,40,31,3,1
2858,56.67,64.95,8,34,80,4,2,60,97,65,4,1
2859,56.55,60.86,7.25,26,24,5,2,95,29,94,0,0
2860,62.53,63.46,6.04,76,55,2,0,93,58,36,1,0
2861,92.27,57.38,6.6,61,83,4,0,21,97,77,4,1
2862,67.15,63.52,9.61,28,97,0,0,47,66,57,3,0
2863,95.87,55.4,7.5,25,51,3,2,35,71,25,0,0
2864,80.01,81.97,6.92,76,90,0,0,78,60,81,3,1
2865,73.77,68.6,7.5,95,93,1,2,20,66,93,0,1
2866,79.94,96.85,8.74,49,85,4,1,20,92,29,0,1
2867,77.22,63.33,6.63,74,29,0,3,50,90,45,2,0
2868,87.63,69.87,5.86,73,40,0,1,41,62,77,3,0
2869,67.15,70.39,7.81,46,59,5,3,95,56,36,1,1
2870,70.18,55.36,8.19,78,61,0,0,78,92,72,0,1
2871,93.45,91.09,8.42,26,91,5,3,47,83,97,1,1
2872,95.7,56.38,9.23,59,65,5,1,95,90,24,4,1
2873,93.38,95.43,6.78,91,92,1,1,46,79,86,0,1
2874,73.04,93.36,5.36,21,60,5,3,20,44,39,0,0
2875,88.56,78.03,9.6,33,23,1,1,21,41,70,0,0
2876,75.48,78.37,7.09,29,33,5,0,85,62,65,1,0
2877,76.39,83.11,7.99,69,33,5,1,68,90,98,2,1
2878,63.8,71.64,8.2,37,72,1,3,38,89,86,3,1
2879,80.42,82.83,7.62,37,48,0,0,47,55,22,0,0
2880,63,56.93,5.99,35,42,3,3,89,65,42,3,0
2881,69.26,57.32,8.62,71,50,4,2,58,41,28,3,1
2882,91.77,74.66,8.86,88,90,4,2,38,54,30,3,1
2883,63.9,78.63,7.65,71,96,1,0,83,66,66,1,1
2884,58.06,93.18,7.35,50,80,0,0,77,52,68,3,0
2885,57.97,59.5,5.55,42,42,3,1,36,94,63,4,0
2886,95.45,90.37,5.4,61,27,2,3,89,32,32,1,0
2887,76.8,64.03,6.63,81,95,1,2,98,75,27,1,1
2888,72.6,71.95,6.49,96,35,2,1,60,86,82,4,1
2889,89.87,68.61,9.58,69,45,4,2,24,32,41,2,0
2890,90.94,72.21,8.76,96,48,4,1,42,69,57,2,1
2891,69.28,61.47,8.17,34,25,3,1,88,76,46,0,0
2892,84.83,76.65,7.48,63,56,3,2,29,47,45,2,0
2893,88.16,89.47,5.8,61,52,2,1,87,84,42,0,0
2894,83.15,73.99,9.7,64,65,4,2,31,43,84,3,1
2895,61.52,76.1,6.8,54,80,3,0,29,86,93,0,1
2896,92.66,91.5,5.51,41,60,3,3,79,26,66,2,0
2897,78.18,85.36,7.37,93,37,4,1,49,93,80,0,1
2898,67.15,76.09,9.2,94,35,4,2,43,43,65,1,1
2899,73.28,66.08,9.26,57,70,0,2,88,28,23,2,0
2900,56.62,93.05,5.05,89,56,5,3,32,34,50,0,0
2901,60.5,79.81,9.25,83,33,3,3,28,75,23,2,1
2902,87.92,64.51,6.3,26,87,2,3,37,36,48,4,0
2903,55,66.57,5.19,63,49,1,1,54,38,92,2,0
2904,72.91,89.53,9.07,95,79,1,2,23,28,98,4,1
2905,77.47,56.9,9.15,26,72,4,1,60,83,63,0,1
2906,57.35,97.66,7.86,85,55,5,1,45,76,22,4,1
2907,96.84,60.61,7.76,79,49,2,0,63,57,78,2,1
2908,64.72,89.23,8.9,20,83,0,3,61,27,98,1,1
2909,68.08,71.98,8.77,81,33,3,0,29,25,72,4,0
2910,68.07,76.17,9.27,37,42,0,0,92,68,30,2,0
2911,64.91,92.87,7.65,26,67,2,1,20,64,25,1,0
2912,55.06,72.76,9.64,73,47,0,1,73,40,66,3,1
2913,86.36,78.11,9.78,86,26,4,2,35,53,26,4,1
2914,96.57,57.12,5.56,29,61,1,0,65,31,87,4,0
2915,64.64,55.1,9.08,80,29,4,3,32,58,20,0,0
2916,83.51,65.53,7.4,78,87,3,0,83,25,75,3,1
2917,86.9,84.27,6.86,78,63,4,2,97,51,96,0,1
2918,91.48,60.21,7.94,88,32,2,0,74,79,62,0,0
2919,73.17,59.89,5.27,82,52,2,0,82,27,47,2,0
2920,68.03,72.67,7.43,27,51,3,0,37,57,48,0,0
2921,68.99,82.86,9.18,97,67,3,2,80,38,37,4,1
2922,85.64,85.62,6.02,74,24,1,0,39,74,92,0,0
2923,90.12,62.67,7.05,25,80,0,1,84,28,81,1,0
2924,62.81,58.42,9.51,20,22,1,0,83,71,25,4,0
2925,70.95,95.44,7.06,75,43,4,1,95,47,35,2,0
2926,93.78,66.21,6.72,94,53,0,0,83,81,20,0,0
2927,89.69,91.69,7.11,29,61,3,1,32,67,41,1,0
2928,97.35,92.13,7.49,42,39,2,0,87,58,65,1,0
2929,87.43,88.22,8.03,35,60,4,3,89,72,81,4,1
2930,71.91,62.26,8.84,35,39,1,1,76,82,42,0,0
2931,80.4,90.34,7.17,75,25,5,3,64,38,40,1,0
2932,83.42,88.08,8.92,25,76,5,1,57,52,70,0,1
2933,58.37,80.66,7.56,49,61,3,0,73,83,57,4,1
2934,78.41,69.5,6.62,82,44,0,2,55,45,47,3,0
2935,85.5,66.29,8.16,20,60,5,0,86,64,63,1,0
2936,62.19,60.24,8.45,70,60,0,2,98,20,58,2,1
2937,88.57,76.92,7.68,65,22,2,3,30,94,61,0,0
2938,80.1,80.17,5.27,40,62,3,2,46,85,61,4,0
2939,95.95,70.45,5.82,57,65,3,2,36,54,79,4,0
2940,56.82,75.44,6.37,88,76,4,2,52,96,76,2,1
2941,66.41,70.63,6.36,82,93,4,2,24,64,96,3,1
2942,80.87,82.56,8.23,69,70,0,3,81,95,26,0,1
2943,67.75,93.75,5.09,31,24,5,2,84,52,70,3,0
2944,85.72,62.05,8.63,88,92,5,0,90,88,96,4,1
2945,87.64,71.4,6.27,92,34,1,1,86,50,51,1,0
2946,59.41,61.06,6.49,63,58,0,1,99,83,26,3,0
2947,77.1,81.87,7.53,71,89,5,0,99,34,95,1,1
2948,76.88,86.34,6.04,28,98,4,3,63,65,59,2,1
2949,70.88,95.07,9.25,84,57,4,0,33,67,34,4,1
2950,95.12,66.99,5.41,29,58,4,0,76,87,78,1,0
2951,90.58,95.86,7.13,65,71,0,2,67,59,31,0,0
2952,84.98,57.72,9.08,77,22,3,2,36,20,96,4,1
2953,85.72,80.93,7.96,56,48,1,3,63,39,61,2,0
2954,74.85,57.46,6.4,71,50,1,3,23,41,58,0,0
2955,94.6,93.43,7.02,32,85,4,1,49,73,82,4,1
2956,84.87,77.78,8.39,25,64,2,3,94,96,21,3,1
2957,86.35,83.78,9.67,77,92,0,0,74,84,48,4,1
2958,92.05,90.76,9.29,67,41,5,1,49,34,80,0,1
2959,66.79,61.46,6.64,51,29,5,1,37,80,48,1,0
2960,89.7,56.66,9.79,30,40,3,2,92,98,57,1,1
2961,63.4,92.79,5.02,24,36,4,2,63,33,26,4,0
2962,69.85,68.54,5.13,25,86,2,1,81,88,49,4,0
2963,69.43,60.55,8.95,93,26,4,2,50,68,75,2,1
2964,97.08,75.14,5.96,40,55,2,2,35,25,55,3,0
2965,91.83,80.73,5.29,61,86,1,2,96,60,61,2,1
2966,85.15,56.33,6.14,46,96,2,1,42,50,23,2,0
2967,86.26,66.82,7.05,22,49,1,1,33,83,24,1,0
2968,79.17,56.41,8.51,79,90,1,1,21,70,65,1,1
2969,95.72,73.07,8,85,48,0,0,31,78,94,0,0
2970,76.34,93.49,6.14,68,91,2,1,77,74,21,2,1
2971,71.36,97.25,7.42,53,93,3,2,75,68,73,0,1
2972,62.01,82.39,9.45,56,52,3,1,43,59,78,4,1
2973,88.81,61.95,8.91,61,78,2,0,56,34,52,0,0
2974,86.58,93.95,6.55,84,39,0,2,48,89,41,1,0
2975,71.53,77.2,9.71,79,48,3,3,61,84,66,2,1
2976,56.08,61.61,8.4,20,72,4,1,37,26,25,1,0
2977,91.08,94.63,5.3,78,20,3,1,22,81,43,4,0
2978,55.49,87.57,5.17,23,53,0,3,96,73,68,3,0
2979,85.26,86.46,5.81,33,63,1,2,32,71,70,2,0
2980,96.72,85.49,8.49,37,33,1,1,48,70,60,1,0
2981,73.82,63.61,5.88,53,56,1,0,85,23,86,3,0
2982,65.1,64.07,7.46,20,54,0,2,78,20,98,4,0
2983,85.31,84.6,5.45,72,78,1,1,67,85,21,3,0
2984,90.14,64.45,9.42,41,43,1,2,23,54,97,1,0
2985,78.5,73.86,6.65,99,84,0,1,70,96,62,1,1
2986,96.58,88.63,9.36,80,25,4,3,24,29,51,4,1
2987,57.22,88.71,9.54,41,87,3,1,58,86,31,4,1
2988,76.71,74.49,5.03,69,57,0,2,60,87,42,3,0
2989,85.89,89.06,7.23,35,20,0,1,24,84,35,3,0
2990,92.09,91.06,5.12,47,60,2,1,27,70,63,1,0
2991,62.71,83.16,9.36,89,50,1,2,75,49,21,4,1
2992,89.4,64.82,7.49,61,55,5,1,44,58,26,0,0
2993,78.77,66.78,5.36,85,92,4,1,71,29,40,4,1
2994,72.05,68.54,5.53,90,73,5,2,71,63,77,2,1
2995,60.66,60.02,6.84,54,50,2,3,26,51,42,2,0
2996,92.21,66.75,9.51,39,48,4,0,80,63,79,4,1
2997,61.76,64.01,8.33,21,22,1,0,66,82,44,3,0
2998,68.32,74.58,9.16,26,77,5,0,85,80,54,2,1
2999,67.47,94.06,6.76,68,80,1,0,78,84,64,1,1
3000,92.47,59.49,5.21,95,25,1,0,24,60,26,1,0
3001,83.93,85.97,9.68,28,39,3,0,63,31,88,1,0
3002,89.26,84.55,5.08,46,80,4,2,61,21,51,4,0
3003,65.77,59.12,9.55,97,65,4,2,80,92,72,2,1
3004,81.87,94.67,6.77,21,32,2,2,82,95,88,3,0
3005,79.59,79.44,5.05,87,42,0,1,69,79,44,1,0
3006,90.81,70.64,8.31,79,98,1,3,57,44,96,3,1
3007,93.96,87.53,9.71,68,50,1,3,73,80,21,1,1
3008,55.52,66.07,9.64,21,23,5,0,63,41,80,4,0
3009,83.98,84.82,5.77,36,94,2,0,43,75,28,1,0
3010,57.23,56.71,5.87,39,85,4,2,82,40,70,4,1
3011,78.6,91.09,7.71,95,35,3,3,58,74,21,2,1
3012,67.37,74.27,8.06,51,50,4,1,31,59,64,2,0
3013,68.19,82.38,8.55,70,67,3,1,82,70,51,3,1
3014,70.18,64.51,5.87,61,62,3,2,28,41,91,1,0
3015,81.72,84.11,9.6,82,23,4,0,98,47,99,2,1
3016,69.36,88.21,8.07,80,81,5,3,41,23,94,0,1
3017,86.51,75.35,9.07,81,67,1,1,55,45,51,0,1
3018,72.39,81.56,7.59,22,47,3,0,93,79,27,3,0
3019,57.94,74.62,6.99,95,35,5,3,47,42,39,2,1
3020,88.7,93.45,9.69,45,96,2,1,75,60,84,4,1
3021,67.29,76.41,7.79,67,88,2,0,48,77,40,0,1
3022,73.61,91.2,9.16,27,49,3,1,24,27,26,2,0
3023,84.47,89.46,9.58,24,84,1,0,23,70,28,4,0
3024,69.3,72.65,8.24,30,88,3,0,70,80,21,1,0
3025,57.43,64.89,7.63,61,33,2,0,34,20,38,2,0
3026,71.08,72.46,5.02,60,94,2,3,79,49,79,1,1
3027,95.61,90.53,5.19,38,53,4,2,45,36,89,0,0
3028,82.59,64.79,5.96,67,75,1,0,42,42,78,1,0
3029,83.87,77.55,5.89,72,48,4,0,48,43,88,0,0
3030,82.19,89.66,6.22,74,98,5,1,76,88,64,3,1
3031,63.56,70.2,6.46,80,44,5,1,81,71,81,3,1
3032,72.99,82.62,6.73,51,85,5,3,78,90,29,0,1
3033,87.29,65.56,7.02,65,59,0,2,67,77,84,4,1
3034,59.36,59.7,5.47,55,34,5,1,54,41,45,3,0
3035,66.95,89.16,5.2,37,51,3,3,65,78,79,4,0
3036,66.88,59.26,8.23,93,39,4,3,52,63,37,4,1
3037,73.58,66.67,7.58,37,72,5,3,90,56,78,4,1
3038,97.16,91.77,7.13,31,97,1,0,29,53,40,2,0
3039,57.9,69.9,8.05,91,86,5,2,67,76,65,2,1
3040,77.3,96.84,8.97,65,68,3,2,63,76,31,4,1
3041,62.71,97.13,7.05,74,86,3,2,89,59,97,0,1
3042,96.74,66.54,8.08,57,96,3,0,82,39,51,3,1
3043,59.87,56.76,9.58,97,20,3,0,68,36,58,1,0
3044,72.35,85.32,9.03,21,58,3,1,91,71,74,2,1
3045,86.73,74.39,7.04,28,80,1,1,60,23,74,2,0
3046,85.3,59.33,8.09,24,74,0,1,58,82,29,1,0
3047,73.18,85.42,5.85,38,88,2,3,42,69,54,4,0
3048,69.9,56.34,7.69,90,21,0,2,32,69,99,1,0
3049,72.1,92.42,9.71,58,36,2,0,72,35,25,4,0
3050,66.36,60.96,7.49,61,48,4,1,89,91,87,2,1
3051,63.83,60.47,9.45,36,23,3,3,76,80,81,1,1
3052,75.77,62.55,6.96,82,92,4,0,95,63,28,0,1
3053,66.55,96.29,9.79,65,83,4,3,86,37,48,3,1
3054,67.36,84.81,7.78,39,62,2,3,67,69,90,3,1
3055,83.24,89.46,5.2,89,95,1,3,39,99,99,3,1
3056,96.65,72.1,7.82,27,31,3,2,81,49,25,1,0
3057,80.96,69.46,6.32,38,69,5,0,64,68,63,4,0
3058,58.31,65.08,5.16,51,87,4,0,82,40,83,2,0
3059,58.25,75.67,8.94,38,80,0,3,27,41,86,3,1
3060,95.91,78.73,6.32,43,92,3,2,45,66,63,1,1
3061,67.78,82.17,8.82,43,70,1,3,57,44,97,3,1
3062,58.96,66.06,6.38,75,96,3,1,60,75,33,4,1
3063,80.76,95.79,5.93,37,97,5,0,21,83,28,0,0
3064,81.82,62.3,9.67,31,24,5,0,26,47,42,0,0
3065,82.89,96.52,6.74,60,47,4,2,44,52,76,2,0
3066,66.5,55.64,7.89,67,29,0,0,70,85,76,0,0
3067,55.65,75.69,7.93,83,71,4,0,69,23,34,0,0
3068,96.5,69.33,7.69,35,99,1,0,83,99,83,1,1
3069,65.79,74.31,9.39,99,36,2,2,31,31,26,1,0
3070,84.07,79.54,8.24,42,84,5,3,72,36,39,2,1
3071,85.39,73.73,6.94,58,40,0,0,94,55,83,2,0
3072,81.23,72.84,9.14,52,73,5,3,29,35,38,1,1
3073,68.46,86.51,5.87,43,68,1,2,80,42,25,0,0
3074,66.66,84.49,7.61,80,41,1,3,74,91,70,4,1
3075,80.7,90.83,9.56,74,88,5,1,87,28,58,0,1
3076,92.24,65.75,8,80,83,4,0,61,97,84,0,1
3077,95.71,81.21,8.92,59,55,5,2,85,74,90,4,1
3078,59.55,80.16,8.14,77,40,4,2,63,92,44,2,1
3079,61.66,70.9,9.03,91,75,5,3,47,83,42,1,1
3080,95.62,75.9,9.53,93,92,4,0,97,66,77,2,1
3081,86.67,68.49,6.31,20,67,2,2,77,86,30,2,0
3082,92.97,61.1,5.81,44,95,3,1,21,29,53,2,0
3083,63.71,64.19,7.32,72,37,3,3,74,23,50,1,0
3084,80.27,59.54,8.37,80,34,4,1,53,49,57,2,1
3085,85.15,84.37,6.09,65,63,4,1,39,30,65,2,0
3086,84.24,83.41,5.02,93,64,2,3,66,70,31,3,1
3087,72.55,95.88,6.65,79,55,3,1,45,38,28,0,0
3088,55.66,86.38,9.65,70,59,2,3,20,32,32,3,0
3089,80.07,57.24,8.34,92,70,1,3,84,76,83,1,1
3090,65.88,93.02,6.93,67,49,5,2,94,22,39,4,1
3091,74.36,92.1,5.92,59,45,3,2,34,97,78,4,0
3092,96.18,74.06,6.71,26,50,4,1,33,93,41,3,0
3093,72.16,80.19,5.82,94,75,0,1,74,57,84,3,1
3094,91.11,96.97,5.51,38,80,1,1,20,46,79,3,0
3095,63.11,77.89,9.35,34,36,5,1,52,99,60,0,0
3096,83.92,93.93,9.79,89,43,0,1,89,29,64,1,1
3097,97.01,58.57,5.79,80,23,2,2,75,72,23,2,0
3098,59.38,63.22,5.26,75,28,5,1,42,46,89,3,0
3099,55.36,73.95,6.58,29,21,2,1,73,26,64,0,0
3100,73.64,80.14,7.22,65,54,2,0,22,32,77,4,0
3101,58.98,90.1,5.98,99,57,4,3,65,91,42,4,1
3102,87.18,97.5,6.45,94,64,2,3,25,79,51,4,1
3103,94.33,71.72,5.96,76,34,0,2,44,33,82,3,0
3104,73.66,57.04,8.72,54,61,1,3,36,63,27,4,0
3105,66.12,89.45,8.42,91,22,4,1,47,89,98,4,1
3106,73.68,80.99,8.05,22,50,1,3,51,47,44,4,0
3107,86.11,63.54,6.86,85,71,2,2,42,42,52,2,1
3108,55.39,76.28,9.36,72,60,3,3,35,31,85,4,1
3109,80.35,86.92,9.65,97,76,5,3,45,43,35,0,1
3110,81.37,88.13,5.83,71,61,4,0,52,70,74,3,1
3111,82.42,76.48,6.07,72,72,2,0,77,41,55,2,0
3112,65.41,68.12,7.52,73,75,4,1,67,81,91,2,1
3113,85.7,96.87,5.44,66,95,3,3,74,45,99,3,1
3114,58.93,83.52,7.09,22,91,0,1,60,77,26,4,0
3115,63.57,72.55,7.79,84,72,0,3,81,90,88,4,1
3116,92.73,67.06,7.51,34,51,5,1,36,34,27,1,0
3117,86.77,86.44,6.59,53,73,0,1,78,87,22,4,0
3118,55.59,65.41,7.6,69,56,3,3,33,25,54,0,0
3119,65.68,62.38,9.6,52,27,1,0,40,21,55,4,0
3120,64.22,77.78,5.99,92,30,3,2,82,50,98,3,1
3121,66.64,67.47,8.14,22,73,3,1,65,43,49,4,0
3122,65.65,82.04,5.21,21,79,2,2,74,54,34,3,0
3123,57.69,60.07,5.32,23,29,0,3,81,66,87,2,0
3124,74.73,83.16,7.65,35,89,4,1,58,50,77,1,1
3125,86.51,67.18,5.5,73,61,5,3,61,91,47,2,1
3126,81.09,55.01,5.11,52,56,1,1,67,95,61,3,0
3127,83.93,60.46,5.82,28,99,4,0,47,21,37,1,0
3128,58.49,95.15,7.71,76,95,2,1,25,98,24,2,1
3129,95.91,92.3,8.38,59,77,2,1,78,78,28,4,1
3130,91.06,65.05,5.97,71,78,1,1,89,82,28,4,1
3131,89.62,88.47,8.21,35,43,4,3,58,94,37,1,0
3132,90.39,81.17,5.88,27,47,1,0,76,36,75,2,0
3133,95.11,96.75,7.94,79,56,1,3,73,73,34,0,1
3134,78.4,71.07,6.98,55,40,0,2,79,40,98,0,0
3135,63.61,84.3,8.14,22,52,4,0,36,41,97,0,0
3136,81.52,57.73,9.78,34,21,0,1,59,74,81,2,0
3137,86.94,72.04,9.5,42,47,0,1,85,48,54,2,0
3138,86.73,96.44,5.02,22,34,5,1,73,98,59,2,0
3139,77.42,78.18,9.25,49,20,0,2,90,40,70,3,0
3140,57.94,67.38,5.32,64,47,3,2,63,21,79,0,0
3141,70.96,60.17,9.57,36,69,2,1,86,61,75,0,1
3142,94.59,85.25,6.35,77,54,2,1,76,71,94,0,1
3143,80.13,82.73,6.83,77,47,3,2,55,57,60,3,1
3144,78.15,71.08,5.44,76,28,1,3,76,22,73,3,0
3145,66.56,95.89,5.54,26,43,4,0,62,44,36,2,0
3146,70.84,55.95,8.49,58,82,4,0,63,96,44,0,1
3147,93.5,68.06,9.53,97,23,4,2,81,81,28,0,1
3148,83.66,94.61,7.93,77,75,0,2,80,34,75,4,1
3149,88.86,68.8,8.44,75,60,4,3,30,89,42,4,1
3150,74.54,65.85,8.66,34,86,4,1,96,29,21,4,1
3151,82.1,77.97,6.26,63,67,4,2,52,92,64,3,1
3152,65.68,90.42,5.22,31,77,2,3,85,88,84,2,1
3153,85.33,59.44,5.01,27,58,3,2,42,63,57,1,0
3154,73.39,95.55,6.68,99,44,5,1,68,60,25,0,1
3155,74.03,89.19,6.16,60,79,1,2,39,39,67,4,0
3156,82.92,62.79,5.3,53,66,3,1,34,56,63,0,0
3157,95.26,85.62,5.86,65,80,4,3,85,58,98,0,1
3158,57.75,71.55,5.6,48,46,1,0,49,96,26,0,0
3159,90.46,72.3,9.39,35,61,1,3,23,89,85,2,1
3160,67.57,88.68,5.67,24,71,3,0,83,27,81,0,0
3161,74.09,96.4,7.58,24,67,3,3,84,62,49,2,1
3162,55.94,60.45,7.85,49,51,3,0,27,29,95,1,0
3163,67.94,73.09,7.61,69,43,5,3,71,60,71,1,1
3164,76.61,75.68,5.48,24,22,3,1,33,23,55,3,0
3165,57.42,71.18,6.53,32,46,5,0,77,97,54,0,0
3166,76.12,70.62,5.25,68,92,0,0,30,23,85,4,0
3167,94.87,57.25,6.9,69,59,2,1,78,43,69,3,1
3168,59.53,84.48,5.91,33,42,5,1,43,40,22,3,0
3169,87.87,73.76,7.7,65,26,2,0,51,29,95,1,0
3170,72.62,63.38,8.33,53,56,4,0,65,65,23,4,0
3171,83.17,90.09,7.55,90,26,0,0,47,89,74,0,0
3172,66.19,89.51,7.08,66,96,1,2,35,99,71,0,1
3173,61.86,75.91,6.86,79,41,3,3,61,63,78,1,1
3174,61.9,67.83,9.04,93,97,4,1,35,52,90,2,1
3175,58.03,82.44,6.05,98,36,1,1,31,55,39,1,0
3176,62.98,67.39,8.52,30,38,2,3,95,44,38,4,0
3177,83.56,65.15,8.64,69,58,1,1,81,32,27,2,0
3178,92.91,86.41,7.01,23,55,3,1,53,58,86,4,0
3179,90.01,56.73,6.43,60,34,3,0,57,98,46,0,0
3180,84.46,59.08,7.26,78,82,5,1,66,57,98,2,1
3181,59.75,55.29,5.45,79,48,5,2,98,49,27,4,0
3182,67.44,61.58,5.22,81,79,2,2,41,33,37,0,0
3183,68.32,57.97,5.54,44,75,3,0,99,69,48,4,0
3184,65.75,97.82,5.9,98,59,0,0,22,87,65,2,0
3185,77.15,67.42,7.42,52,35,4,1,20,20,55,0,0
3186,78.03,61.42,9.08,38,52,2,0,72,80,22,4,0
3187,70.35,65.36,6.13,76,35,2,0,83,22,28,3,0
3188,70.21,95.25,9.49,34,49,1,3,63,69,29,2,0
3189,90.63,77.37,9.58,60,85,2,0,66,80,85,2,1
3190,88.94,70.69,9.6,88,63,4,2,57,55,20,2,1
3191,68.24,92.56,9.02,99,57,0,1,82,23,23,0,0
3192,94.29,71.98,6.75,79,70,1,0,60,62,67,2,1
3193,95.97,69.41,5.35,41,79,4,3,40,33,37,4,0
3194,69.05,63.91,7.73,62,37,5,1,64,86,97,3,1
3195,70.24,71.25,7.68,51,24,2,1,32,26,64,4,0
3196,76.74,68.62,9.08,32,59,3,1,85,27,34,4,0
3197,95.47,84.12,9.78,57,25,5,3,85,63,70,2,1
3198,92.68,67.45,7.44,45,95,3,2,62,83,80,3,1
3199,59.41,79.82,6.66,24,31,4,3,81,26,23,3,0
3200,71.89,57.83,5.89,68,31,0,3,67,67,38,3,0
3201,78.79,63.23,5.02,24,92,3,1,45,81,96,3,0
3202,76.63,72.52,7.44,90,41,4,3,80,44,30,1,1
3203,63.34,95.29,7.67,67,68,1,1,81,87,47,3,1
3204,91.93,71.22,8.96,37,69,2,0,33,83,76,2,0
3205,84.11,83.56,7.42,25,99,0,0,73,37,94,3,0
3206,91.03,65.97,9.4,85,23,0,3,60,23,73,4,1
3207,91.93,60.46,8.01,96,69,1,2,79,36,84,1,1
3208,87.18,57.52,9.03,61,22,0,1,28,66,66,4,0
3209,73.89,68.13,5.71,71,35,4,3,63,64,23,2,0
3210,81.25,61.78,9.11,30,33,0,3,75,77,53,2,0
3211,61.9,62.48,8.24,45,83,0,2,22,22,95,3,0
3212,83.97,87.71,5.82,40,60,0,1,78,31,73,2,0
3213,62.71,55.68,5.91,85,87,4,3,92,36,80,1,1
3214,84.84,78.99,9.45,59,78,5,2,32,41,39,4,1
3215,64.87,71.32,5.15,75,21,2,1,49,58,22,2,0
3216,60.05,76.78,7.22,70,29,3,0,72,58,59,2,0
3217,62.11,79.2,6.5,39,94,5,2,99,35,88,1,1
3218,55.09,68.47,8.19,99,45,0,3,70,70,42,0,1
3219,85.91,67.69,9.03,76,23,1,0,61,48,88,0,0
3220,86.49,86.54,6.73,24,47,1,1,45,97,51,1,0
3221,77.14,92.46,7.05,33,21,4,2,78,90,43,2,0
3222,61.94,63.28,9.71,43,85,2,0,88,60,70,1,1
3223,58.59,59.2,8.76,87,35,0,0,98,76,77,1,1
3224,55.82,93.61,9.31,71,76,4,3,22,47,61,0,1
3225,62.13,70.05,7.11,67,42,3,0,60,96,54,3,0
3226,93.31,78.71,6.12,66,42,2,3,20,99,51,2,0
3227,65.39,70.46,6.98,79,96,2,1,84,40,73,4,1
3228,70.23,60.41,8.44,92,40,4,3,89,23,64,1,1
3229,59.53,80.34,5.53,22,44,5,2,94,34,67,0,0
3230,64.56,77.58,6.3,28,77,1,0,69,72,68,3,0
3231,77.33,63.73,5.22,43,56,5,1,99,65,53,2,0
3232,81.13,74.43,7.08,23,68,2,3,78,26,35,1,0
3233,65.55,89.27,8.97,28,96,1,3,93,37,30,0,1
3234,57.48,80.39,5.12,20,34,2,3,82,40,38,1,0
3235,71.81,59.17,8.24,54,47,2,1,44,27,48,4,0
3236,65.07,78.56,9.48,93,86,2,1,29,78,73,2,1
3237,64.44,85.22,6.14,31,23,3,2,96,39,72,2,0
3238,96.27,89.09,8.33,37,66,1,1,20,86,86,2,0
3239,81.5,82.05,9.68,97,69,3,3,33,74,95,2,1
3240,78.95,61.56,9.62,29,79,1,1,40,81,51,0,0
3241,72.88,85.54,6.13,93,81,3,3,77,37,75,4,1
3242,73.44,84.13,5.48,37,86,3,2,57,98,82,1,1
3243,78.26,56.05,5.71,43,91,3,2,20,75,23,0,0
3244,84.95,72.71,8.37,20,62,4,3,24,41,30,3,0
3245,85.19,69.32,8.48,98,77,3,1,63,27,22,2,1
3246,62.38,83.78,8.24,91,71,5,1,84,30,46,2,1
3247,76.5,64.29,6.61,35,95,5,0,76,31,99,1,1
3248,72.71,80.41,5.81,34,88,2,2,64,67,63,2,0
